date,0,1,2,3,4,5
2017/9/25 15:00,15,45,15,354,224,791
2017/9/25 16:00,14,41,15,322,207,875
2017/9/25 17:00,12,36,15,340,209,833
2017/9/25 18:00,8,38,13,350,221,806
2017/9/25 19:00,8,93,14,388,239,743
2017/9/25 20:00,9,101,16,514,291,993
2017/9/25 21:00,8,111,17,708,296,1463
2017/9/25 22:00,9,119,16,792,319,1480
2017/9/25 23:00,10,107,16,772,282,1306
2017/9/26 0:00,9,98,15,632,245,1168
2017/9/26 1:00,9,94,12,518,233,998
2017/9/26 2:00,9,90,10,410,191,797
2017/9/26 3:00,9,84,9,340,169,629
2017/9/26 4:00,9,84,11,310,147,557
2017/9/26 5:00,10,81,9,304,146,482
2017/9/26 6:00,9,81,9,286,138,507
2017/9/26 7:00,9,84,9,278,145,512
2017/9/26 8:00,9,87,11,256,126,488
2017/9/26 9:00,8,102,11,308,148,543
2017/9/26 10:00,9,122,12,318,151,839
2017/9/26 11:00,17,122,10,408,148,851
2017/9/26 12:00,11,123,15,354,179,749
2017/9/26 13:00,12,121,17,368,190,848
2017/9/26 14:00,11,119,16,382,230,975
2017/9/26 15:00,14,117,16,392,193,926
2017/9/26 16:00,10,98,15,368,184,968
2017/9/26 17:00,9,94,19,334,230,923
2017/9/26 18:00,9,92,22,342,265,908
2017/9/26 19:00,10,95,20,388,249,830
2017/9/26 20:00,9,95,19,605,261,836
2017/9/26 21:00,10,98,19,783,265,1217
2017/9/26 22:00,10,100,21,817,293,1390
2017/9/26 23:00,11,92,16,797,266,1443
2017/9/27 0:00,10,85,14,708,250,1159
2017/9/27 1:00,11,80,8,589,251,943
2017/9/27 2:00,10,76,8,404,238,821
2017/9/27 3:00,10,72,8,302,193,662
2017/9/27 4:00,10,72,8,263,166,566
2017/9/27 5:00,11,72,8,248,147,505
2017/9/27 6:00,10,72,8,230,148,479
2017/9/27 7:00,11,72,8,230,154,510
2017/9/27 8:00,10,73,8,207,128,468
2017/9/27 9:00,10,75,8,265,142,556
2017/9/27 10:00,10,82,8,334,175,624
2017/9/27 11:00,17,92,12,408,198,905
2017/9/27 12:00,10,104,10,450,195,937
2017/9/27 13:00,10,115,8,482,221,1135
2017/9/27 14:00,11,118,8,500,243,1369
2017/9/27 15:00,15,110,9,546,225,1114
2017/9/27 16:00,9,103,15,584,230,1192
2017/9/27 17:00,10,95,16,686,252,1079
2017/9/27 18:00,9,94,15,608,274,1017
2017/9/27 19:00,10,92,14,582,248,969
2017/9/27 20:00,10,95,15,699,252,1037
2017/9/27 21:00,11,94,15,884,277,1255
2017/9/27 22:00,11,95,16,844,282,1399
2017/9/27 23:00,11,89,16,765,273,1231
2017/9/28 0:00,11,82,13,644,264,1231
2017/9/28 1:00,11,80,8,499,261,1052
2017/9/28 2:00,10,77,10,416,246,863
2017/9/28 3:00,11,74,8,356,236,641
2017/9/28 4:00,11,73,8,278,171,557
2017/9/28 5:00,12,72,8,290,163,539
2017/9/28 6:00,10,72,8,250,137,493
2017/9/28 7:00,12,73,8,244,137,468
2017/9/28 8:00,10,72,11,198,120,461
2017/9/28 9:00,10,78,10,282,145,497
2017/9/28 10:00,15,86,9,338,193,641
2017/9/28 11:00,16,105,12,404,220,791
2017/9/28 12:00,16,120,12,483,191,851
2017/9/28 13:00,12,133,12,559,201,938
2017/9/28 14:00,14,136,13,500,215,1052
2017/9/28 15:00,13,130,12,511,198,830
2017/9/28 16:00,13,119,13,534,189,953
2017/9/28 17:00,14,104,12,517,232,991
2017/9/28 18:00,13,96,12,513,241,981
2017/9/28 19:00,8,92,12,494,214,1028
2017/9/28 20:00,8,98,15,504,241,999
2017/9/28 21:00,9,100,18,663,268,1246
2017/9/28 22:00,9,101,18,728,312,1261
2017/9/28 23:00,10,94,17,638,286,1180
2017/9/29 0:00,10,86,16,628,283,1120
2017/9/29 1:00,9,81,11,600,250,934
2017/9/29 2:00,9,78,8,471,238,863
2017/9/29 3:00,10,95,11,0,0,0
2017/9/29 4:00,9,74,8,388,193,689
2017/9/29 5:00,10,72,8,328,171,554
2017/9/29 6:00,10,72,8,274,160,474
2017/9/29 7:00,9,72,8,255,151,479
2017/9/29 8:00,9,73,11,262,139,444
2017/9/29 9:00,11,72,10,254,127,479
2017/9/29 10:00,11,75,11,336,151,626
2017/9/29 11:00,11,83,8,432,160,848
2017/9/29 12:00,13,103,8,446,182,884
2017/9/29 13:00,13,120,10,494,210,1142
2017/9/29 14:00,13,138,12,404,209,1053
2017/9/29 15:00,14,111,13,316,178,883
2017/9/29 16:00,15,93,13,304,176,737
2017/9/29 17:00,16,91,12,278,190,710
2017/9/29 18:00,11,88,13,275,202,641
2017/9/29 19:00,8,85,13,290,219,623
2017/9/29 20:00,9,86,14,318,195,620
2017/9/29 21:00,8,87,15,390,219,611
2017/9/29 22:00,9,96,16,520,233,869
2017/9/29 23:00,10,96,16,620,262,962
2017/9/30 0:00,9,89,14,594,274,1022
2017/9/30 1:00,9,81,15,499,262,943
2017/9/30 2:00,10,79,16,402,219,761
2017/9/30 3:00,10,75,16,344,195,587
2017/9/30 4:00,10,73,16,260,166,530
2017/9/30 5:00,9,72,16,243,152,480
2017/9/30 6:00,9,72,16,241,140,480
2017/9/30 7:00,11,72,16,236,143,459
2017/9/30 8:00,9,75,16,216,139,462
2017/9/30 9:00,9,86,16,237,120,443
2017/9/30 10:00,11,100,16,235,141,426
2017/9/30 11:00,37,100,16,368,148,540
2017/9/30 12:00,21,107,16,463,163,755
2017/9/30 13:00,32,112,16,520,203,911
2017/9/30 14:00,15,110,16,566,241,1037
2017/9/30 15:00,11,107,16,490,189,993
2017/9/30 16:00,13,106,16,473,190,818
2017/9/30 17:00,24,97,16,454,170,761
2017/9/30 18:00,10,92,16,434,174,686
2017/9/30 19:00,9,91,16,420,181,710
2017/9/30 20:00,8,96,18,446,187,800
2017/9/30 21:00,8,113,21,576,204,914
2017/9/30 22:00,10,130,18,687,242,1109
2017/9/30 23:00,9,112,16,741,278,1090
2017/10/1 0:00,10,94,16,732,295,1011
2017/10/1 1:00,9,84,12,475,266,842
2017/10/1 2:00,10,80,10,372,211,773
2017/10/1 3:00,9,73,12,288,176,593
2017/10/1 4:00,10,72,9,261,159,499
2017/10/1 5:00,9,72,9,236,143,486
2017/10/1 6:00,10,72,10,239,144,476
2017/10/1 7:00,9,72,9,236,151,462
2017/10/1 8:00,10,77,9,274,142,459
2017/10/1 9:00,8,118,9,308,149,612
2017/10/1 10:00,14,117,8,320,173,677
2017/10/1 11:00,12,111,8,346,168,746
2017/10/1 12:00,17,106,8,300,165,863
2017/10/1 13:00,14,100,9,263,179,839
2017/10/1 14:00,13,98,9,292,178,920
2017/10/1 15:00,14,99,8,290,167,764
2017/10/1 16:00,13,98,8,239,171,797
2017/10/1 17:00,15,90,8,276,187,689
2017/10/1 18:00,13,87,11,306,195,764
2017/10/1 19:00,8,89,12,302,174,701
2017/10/1 20:00,8,94,15,352,185,704
2017/10/1 21:00,9,111,15,486,221,851
2017/10/1 22:00,9,124,16,642,266,1127
2017/10/1 23:00,10,112,17,696,281,1135
2017/10/2 0:00,9,95,15,666,276,1133
2017/10/2 1:00,9,85,12,500,237,854
2017/10/2 2:00,10,79,10,398,190,659
2017/10/2 3:00,9,73,12,350,150,528
2017/10/2 4:00,10,72,10,310,129,479
2017/10/2 5:00,9,72,10,266,127,444
2017/10/2 6:00,11,72,11,257,127,432
2017/10/2 7:00,9,72,10,255,130,441
2017/10/2 8:00,9,78,12,267,123,426
2017/10/2 9:00,9,109,9,302,126,618
2017/10/2 10:00,12,111,8,330,140,770
2017/10/2 11:00,28,91,8,356,157,743
2017/10/2 12:00,11,91,8,318,178,803
2017/10/2 13:00,12,93,10,342,152,857
2017/10/2 14:00,13,96,9,348,167,866
2017/10/2 15:00,12,95,12,290,158,785
2017/10/2 16:00,13,109,12,276,165,734
2017/10/2 17:00,14,91,12,286,151,680
2017/10/2 18:00,10,90,14,310,148,806
2017/10/2 19:00,10,91,12,304,155,770
2017/10/2 20:00,9,97,12,384,165,794
2017/10/2 21:00,10,110,20,536,184,988
2017/10/2 22:00,10,123,17,682,229,1132
2017/10/2 23:00,11,109,16,708,266,1276
2017/10/3 0:00,10,93,17,650,273,1195
2017/10/3 1:00,12,84,13,565,272,1011
2017/10/3 2:00,10,77,9,378,219,692
2017/10/3 3:00,11,72,10,336,181,575
2017/10/3 4:00,10,72,12,318,152,522
2017/10/3 5:00,11,72,11,314,140,493
2017/10/3 6:00,11,72,11,288,128,450
2017/10/3 7:00,10,72,11,276,146,470
2017/10/3 8:00,10,79,11,304,128,432
2017/10/3 9:00,11,118,9,366,126,603
2017/10/3 10:00,13,120,8,410,140,713
2017/10/3 11:00,18,109,8,402,144,617
2017/10/3 12:00,15,97,9,354,153,815
2017/10/3 13:00,13,96,8,334,182,866
2017/10/3 14:00,13,95,10,368,185,815
2017/10/3 15:00,12,99,13,288,155,860
2017/10/3 16:00,15,95,12,244,134,818
2017/10/3 17:00,17,90,13,292,121,734
2017/10/3 18:00,12,91,12,278,144,635
2017/10/3 19:00,9,91,12,304,160,686
2017/10/3 20:00,10,97,12,380,183,725
2017/10/3 21:00,10,110,14,462,233,922
2017/10/3 22:00,11,120,17,634,249,1216
2017/10/3 23:00,11,105,19,720,319,1186
2017/10/4 0:00,11,94,17,649,288,1076
2017/10/4 1:00,11,83,13,498,274,860
2017/10/4 2:00,11,76,10,374,213,653
2017/10/4 3:00,11,72,12,302,162,536
2017/10/4 4:00,11,72,12,280,140,481
2017/10/4 5:00,11,72,12,304,125,444
2017/10/4 6:00,12,72,12,272,136,420
2017/10/4 7:00,10,74,12,255,133,417
2017/10/4 8:00,11,79,13,246,127,420
2017/10/4 9:00,10,117,10,297,147,534
2017/10/4 10:00,13,124,8,360,174,716
2017/10/4 11:00,27,108,8,364,142,776
2017/10/4 12:00,11,103,8,344,164,755
2017/10/4 13:00,12,100,9,286,184,806
2017/10/4 14:00,13,100,10,330,181,830
2017/10/4 15:00,11,100,12,297,182,764
2017/10/4 16:00,12,101,12,263,175,698
2017/10/4 17:00,13,95,12,239,201,659
2017/10/4 18:00,9,92,12,307,173,719
2017/10/4 19:00,9,92,12,342,165,728
2017/10/4 20:00,8,98,12,428,176,701
2017/10/4 21:00,9,102,12,555,198,850
2017/10/4 22:00,9,117,21,698,236,1207
2017/10/4 23:00,10,103,19,741,268,1144
2017/10/5 0:00,10,93,16,684,296,1150
2017/10/5 1:00,10,84,12,563,300,972
2017/10/5 2:00,9,80,11,392,258,767
2017/10/5 3:00,10,73,12,322,198,560
2017/10/5 4:00,10,72,12,284,149,499
2017/10/5 5:00,10,72,12,270,159,473
2017/10/5 6:00,10,72,11,255,143,441
2017/10/5 7:00,9,72,13,250,148,429
2017/10/5 8:00,10,73,13,258,151,429
2017/10/5 9:00,9,78,12,258,139,443
2017/10/5 10:00,13,94,10,292,148,590
2017/10/5 11:00,14,117,8,425,162,830
2017/10/5 12:00,14,132,8,485,172,887
2017/10/5 13:00,11,136,8,458,164,893
2017/10/5 14:00,12,141,9,420,152,996
2017/10/5 15:00,11,137,12,424,138,851
2017/10/5 16:00,12,133,12,402,156,737
2017/10/5 17:00,13,114,11,448,144,854
2017/10/5 18:00,8,104,12,392,135,743
2017/10/5 19:00,8,100,10,376,123,797
2017/10/5 20:00,9,101,16,366,138,812
2017/10/5 21:00,8,117,16,463,195,961
2017/10/5 22:00,9,127,22,679,248,1040
2017/10/5 23:00,8,109,20,735,271,1043
2017/10/6 0:00,10,88,19,622,268,937
2017/10/6 1:00,9,83,15,542,232,779
2017/10/6 2:00,9,77,16,448,232,659
2017/10/6 3:00,9,73,16,374,208,581
2017/10/6 4:00,9,73,16,342,177,473
2017/10/6 5:00,9,72,16,296,159,435
2017/10/6 6:00,8,72,16,268,176,444
2017/10/6 7:00,9,72,16,256,150,414
2017/10/6 8:00,10,72,16,237,140,402
2017/10/6 9:00,8,74,15,237,138,357
2017/10/6 10:00,10,82,12,273,164,514
2017/10/6 11:00,10,105,16,348,174,725
2017/10/6 12:00,12,122,17,424,178,641
2017/10/6 13:00,11,133,16,532,222,902
2017/10/6 14:00,12,141,16,508,270,931
2017/10/6 15:00,13,133,15,376,267,909
2017/10/6 16:00,13,119,11,384,223,782
2017/10/6 17:00,12,106,12,360,273,812
2017/10/6 18:00,9,99,12,348,249,722
2017/10/6 19:00,9,93,18,412,231,668
2017/10/6 20:00,8,98,19,456,229,770
2017/10/6 21:00,9,109,22,477,234,818
2017/10/6 22:00,9,120,20,620,272,1049
2017/10/6 23:00,9,104,20,726,322,1093
2017/10/7 0:00,10,91,16,644,304,1000
2017/10/7 1:00,10,82,12,568,318,806
2017/10/7 2:00,10,75,10,430,281,674
2017/10/7 3:00,10,72,10,376,195,505
2017/10/7 4:00,10,72,12,340,175,447
2017/10/7 5:00,10,72,12,310,185,447
2017/10/7 6:00,9,72,11,302,165,444
2017/10/7 7:00,10,72,11,310,161,438
2017/10/7 8:00,10,79,11,308,172,414
2017/10/7 9:00,9,125,8,312,182,558
2017/10/7 10:00,14,121,8,356,177,752
2017/10/7 11:00,19,103,11,340,189,674
2017/10/7 12:00,20,101,8,320,189,686
2017/10/7 13:00,13,97,12,284,187,818
2017/10/7 14:00,17,100,12,384,221,797
2017/10/7 15:00,15,102,12,306,232,755
2017/10/7 16:00,14,100,12,242,193,761
2017/10/7 17:00,16,91,12,284,209,695
2017/10/7 18:00,13,91,11,304,183,734
2017/10/7 19:00,9,91,11,318,200,698
2017/10/7 20:00,10,97,12,441,250,893
2017/10/7 21:00,9,113,12,586,307,1112
2017/10/7 22:00,10,123,15,762,319,1219
2017/10/7 23:00,11,110,16,830,270,1066
2017/10/8 0:00,10,93,15,725,279,996
2017/10/8 1:00,11,81,12,531,274,948
2017/10/8 2:00,11,76,11,366,222,716
2017/10/8 3:00,10,72,11,346,180,522
2017/10/8 4:00,11,72,8,308,161,485
2017/10/8 5:00,10,72,8,274,150,444
2017/10/8 6:00,10,72,11,268,162,438
2017/10/8 7:00,12,72,11,248,138,435
2017/10/8 8:00,10,79,9,248,150,465
2017/10/8 9:00,10,119,8,296,155,603
2017/10/8 10:00,13,121,8,402,164,746
2017/10/8 11:00,16,103,11,310,135,695
2017/10/8 12:00,14,99,12,298,155,659
2017/10/8 13:00,14,97,12,314,150,740
2017/10/8 14:00,18,95,12,336,154,815
2017/10/8 15:00,16,94,9,284,153,761
2017/10/8 16:00,15,93,8,230,163,836
2017/10/8 17:00,16,90,8,273,171,704
2017/10/8 18:00,11,86,8,304,174,743
2017/10/8 19:00,8,88,8,292,172,773
2017/10/8 20:00,8,93,8,425,175,937
2017/10/8 21:00,8,111,17,564,230,1029
2017/10/8 22:00,8,118,21,743,281,1291
2017/10/8 23:00,10,105,16,773,323,1240
2017/10/9 0:00,8,94,15,666,296,1065
2017/10/9 1:00,9,82,12,493,239,868
2017/10/9 2:00,8,77,11,392,208,650
2017/10/9 3:00,10,72,10,352,161,560
2017/10/9 4:00,8,72,8,340,149,456
2017/10/9 5:00,9,72,8,320,155,453
2017/10/9 6:00,8,72,8,314,130,423
2017/10/9 7:00,9,72,9,296,134,438
2017/10/9 8:00,9,77,11,286,149,414
2017/10/9 9:00,8,124,8,322,134,573
2017/10/9 10:00,12,120,8,324,152,812
2017/10/9 11:00,14,99,8,294,134,713
2017/10/9 12:00,14,98,8,306,150,734
2017/10/9 13:00,16,94,8,308,160,806
2017/10/9 14:00,17,94,8,344,177,884
2017/10/9 15:00,18,96,8,352,161,809
2017/10/9 16:00,15,93,8,328,189,800
2017/10/9 17:00,16,94,10,322,202,788
2017/10/9 18:00,12,87,11,336,186,797
2017/10/9 19:00,9,86,10,322,184,809
2017/10/9 20:00,9,94,11,485,225,841
2017/10/9 21:00,9,107,12,658,223,1213
2017/10/9 22:00,8,127,14,774,256,1348
2017/10/9 23:00,8,104,14,781,248,1306
2017/10/10 0:00,9,93,15,709,290,1138
2017/10/10 1:00,8,82,12,481,295,973
2017/10/10 2:00,9,74,12,418,251,701
2017/10/10 3:00,8,72,11,366,211,575
2017/10/10 4:00,10,72,12,294,186,477
2017/10/10 5:00,8,72,10,272,193,447
2017/10/10 6:00,8,71,8,266,179,450
2017/10/10 7:00,8,72,8,254,185,423
2017/10/10 8:00,9,79,11,257,194,441
2017/10/10 9:00,8,122,8,310,187,573
2017/10/10 10:00,12,124,8,344,187,785
2017/10/10 11:00,16,103,8,350,174,842
2017/10/10 12:00,21,96,8,416,193,833
2017/10/10 13:00,11,92,8,400,216,845
2017/10/10 14:00,19,93,12,326,218,913
2017/10/10 15:00,15,94,12,322,203,758
2017/10/10 16:00,14,95,12,282,205,830
2017/10/10 17:00,17,90,12,306,214,767
2017/10/10 18:00,13,91,12,288,183,701
2017/10/10 19:00,13,95,12,314,185,674
2017/10/10 20:00,11,102,12,413,204,647
2017/10/10 21:00,8,118,12,600,229,946
2017/10/10 22:00,8,126,18,660,281,1183
2017/10/10 23:00,9,113,20,728,312,1207
2017/10/11 0:00,9,94,16,705,310,975
2017/10/11 1:00,10,85,14,455,270,854
2017/10/11 2:00,9,78,14,342,232,731
2017/10/11 3:00,9,72,12,294,191,560
2017/10/11 4:00,9,72,12,260,172,493
2017/10/11 5:00,9,72,12,247,184,453
2017/10/11 6:00,10,72,12,251,149,414
2017/10/11 7:00,9,72,11,245,163,441
2017/10/11 8:00,9,79,11,254,179,414
2017/10/11 9:00,8,121,8,292,159,543
2017/10/11 10:00,12,132,8,326,158,791
2017/10/11 11:00,17,117,8,368,161,842
2017/10/11 12:00,11,106,8,404,171,914
2017/10/11 13:00,12,103,8,352,180,920
2017/10/11 14:00,14,101,8,356,205,920
2017/10/11 15:00,13,103,8,302,203,743
2017/10/11 16:00,12,102,8,362,194,806
2017/10/11 17:00,13,96,12,444,174,782
2017/10/11 18:00,8,92,12,418,171,722
2017/10/11 19:00,9,94,12,469,192,731
2017/10/11 20:00,8,98,12,498,223,872
2017/10/11 21:00,8,106,17,692,236,1022
2017/10/11 22:00,9,117,20,738,289,1150
2017/10/11 23:00,9,104,21,737,290,1084
2017/10/12 0:00,8,88,18,724,299,1115
2017/10/12 1:00,9,83,13,565,273,1019
2017/10/12 2:00,9,78,12,418,265,866
2017/10/12 3:00,9,74,8,370,196,668
2017/10/12 4:00,9,72,8,336,168,548
2017/10/12 5:00,9,72,8,302,180,485
2017/10/12 6:00,9,72,8,304,147,471
2017/10/12 7:00,9,72,8,272,143,473
2017/10/12 8:00,9,75,11,239,155,453
2017/10/12 9:00,8,79,8,294,108,464
2017/10/12 10:00,10,97,8,362,120,560
2017/10/12 11:00,10,116,8,418,135,770
2017/10/12 12:00,12,122,8,430,160,809
2017/10/12 13:00,8,135,8,495,157,910
2017/10/12 14:00,11,144,12,530,163,896
2017/10/12 15:00,8,136,12,511,150,902
2017/10/12 16:00,10,130,12,471,159,815
2017/10/12 17:00,8,120,12,530,158,791
2017/10/12 18:00,8,112,12,475,131,752
2017/10/12 19:00,9,105,12,466,131,713
2017/10/12 20:00,8,105,12,466,147,770
2017/10/12 21:00,9,115,13,471,145,875
2017/10/12 22:00,9,124,13,676,210,890
2017/10/12 23:00,9,108,12,666,265,1043
2017/10/13 0:00,10,93,12,608,274,830
2017/10/13 1:00,10,85,8,554,241,683
2017/10/13 2:00,9,80,8,464,213,647
2017/10/13 3:00,10,76,8,390,214,575
2017/10/13 4:00,9,72,8,376,190,527
2017/10/13 5:00,10,72,8,340,156,458
2017/10/13 6:00,10,72,8,320,160,438
2017/10/13 7:00,9,72,8,277,137,435
2017/10/13 8:00,10,73,8,250,116,396
2017/10/13 9:00,9,76,8,287,108,417
2017/10/13 10:00,9,90,8,340,90,494
2017/10/13 11:00,8,124,8,388,107,523
2017/10/13 12:00,11,145,8,455,138,662
2017/10/13 13:00,9,146,8,612,146,773
2017/10/13 14:00,10,146,8,568,161,884
2017/10/13 15:00,9,140,8,439,146,764
2017/10/13 16:00,8,130,8,384,130,650
2017/10/13 17:00,8,113,8,364,143,608
2017/10/13 18:00,8,100,9,312,113,554
2017/10/13 19:00,9,100,12,332,107,505
2017/10/13 20:00,9,100,12,322,108,563
2017/10/13 21:00,8,112,12,386,131,632
2017/10/13 22:00,9,134,12,504,174,785
2017/10/13 23:00,10,111,12,582,249,899
2017/10/14 0:00,9,96,12,552,225,839
2017/10/14 1:00,10,82,8,444,219,647
2017/10/14 2:00,9,77,8,398,199,593
2017/10/14 3:00,10,74,8,372,175,512
2017/10/14 4:00,10,72,8,334,162,444
2017/10/14 5:00,9,72,8,292,158,441
2017/10/14 6:00,10,72,6,294,137,420
2017/10/14 7:00,9,72,7,273,135,402
2017/10/14 8:00,10,80,7,261,111,399
2017/10/14 9:00,9,126,8,324,121,573
2017/10/14 10:00,14,130,8,340,136,644
2017/10/14 11:00,17,102,8,306,116,626
2017/10/14 12:00,18,101,8,261,133,614
2017/10/14 13:00,11,101,8,295,149,662
2017/10/14 14:00,14,101,8,334,170,773
2017/10/14 15:00,17,100,7,302,156,695
2017/10/14 16:00,14,98,6,285,151,707
2017/10/14 17:00,13,91,8,336,155,605
2017/10/14 18:00,13,92,8,284,142,596
2017/10/14 19:00,8,94,8,282,155,529
2017/10/14 20:00,9,100,8,374,158,587
2017/10/14 21:00,8,116,12,483,169,788
2017/10/14 22:00,10,127,12,560,218,1010
2017/10/14 23:00,10,110,12,624,272,1034
2017/10/15 0:00,10,93,11,614,273,952
2017/10/15 1:00,9,82,6,482,259,785
2017/10/15 2:00,11,76,7,396,205,614
2017/10/15 3:00,10,72,8,308,172,447
2017/10/15 4:00,9,72,8,290,157,444
2017/10/15 5:00,10,72,8,304,153,432
2017/10/15 6:00,10,72,7,304,127,417
2017/10/15 7:00,10,73,8,286,125,414
2017/10/15 8:00,10,81,8,280,108,414
2017/10/15 9:00,8,127,8,312,115,537
2017/10/15 10:00,11,131,6,318,137,659
2017/10/15 11:00,56,112,5,362,155,557
2017/10/15 12:00,63,104,8,273,123,626
2017/10/15 13:00,32,104,8,254,140,593
2017/10/15 14:00,11,111,8,322,140,725
2017/10/15 15:00,13,102,8,288,141,671
2017/10/15 16:00,11,98,8,308,168,662
2017/10/15 17:00,13,94,8,308,141,653
2017/10/15 18:00,13,92,9,292,125,599
2017/10/15 19:00,9,95,8,298,130,590
2017/10/15 20:00,8,107,8,354,150,626
2017/10/15 21:00,8,129,9,471,150,806
2017/10/15 22:00,8,143,10,584,212,971
2017/10/15 23:00,9,121,9,686,235,991
2017/10/16 0:00,10,97,9,600,218,899
2017/10/16 1:00,9,84,8,451,209,773
2017/10/16 2:00,9,77,8,372,173,596
2017/10/16 3:00,9,73,8,324,135,471
2017/10/16 4:00,10,72,8,298,126,426
2017/10/16 5:00,9,72,8,286,116,414
2017/10/16 6:00,9,72,6,316,121,405
2017/10/16 7:00,9,73,8,302,119,411
2017/10/16 8:00,10,83,7,265,108,387
2017/10/16 9:00,8,133,7,350,120,546
2017/10/16 10:00,10,134,9,318,136,722
2017/10/16 11:00,21,115,9,340,127,683
2017/10/16 12:00,10,118,8,328,132,662
2017/10/16 13:00,10,130,8,386,125,770
2017/10/16 14:00,9,120,8,352,136,761
2017/10/16 15:00,14,110,8,326,141,647
2017/10/16 16:00,12,106,8,288,136,632
2017/10/16 17:00,16,99,8,338,176,638
2017/10/16 18:00,12,98,7,336,128,620
2017/10/16 19:00,9,95,8,338,147,549
2017/10/16 20:00,8,106,8,396,168,647
2017/10/16 21:00,9,128,8,500,201,767
2017/10/16 22:00,10,143,11,564,210,1090
2017/10/16 23:00,9,118,12,724,211,985
2017/10/17 0:00,10,96,13,620,253,928
2017/10/17 1:00,9,84,8,461,240,815
2017/10/17 2:00,11,78,8,374,166,659
2017/10/17 3:00,10,73,7,328,151,519
2017/10/17 4:00,9,72,8,300,124,465
2017/10/17 5:00,10,72,7,286,122,432
2017/10/17 6:00,10,72,8,292,132,429
2017/10/17 7:00,10,73,8,290,129,417
2017/10/17 8:00,10,83,8,251,117,399
2017/10/17 9:00,8,132,8,308,130,555
2017/10/17 10:00,10,138,8,348,134,722
2017/10/17 11:00,14,109,8,322,91,671
2017/10/17 12:00,20,102,8,297,102,638
2017/10/17 13:00,11,101,8,292,130,773
2017/10/17 14:00,13,104,7,308,165,779
2017/10/17 15:00,12,101,8,338,130,605
2017/10/17 16:00,12,100,6,312,139,632
2017/10/17 17:00,13,94,7,302,151,578
2017/10/17 18:00,8,92,7,326,147,623
2017/10/17 19:00,9,96,6,358,153,614
2017/10/17 20:00,9,108,8,445,160,614
2017/10/17 21:00,8,122,8,537,181,743
2017/10/17 22:00,8,137,8,628,192,1004
2017/10/17 23:00,10,110,11,630,206,1044
2017/10/18 0:00,8,95,8,591,240,918
2017/10/18 1:00,9,83,8,459,200,725
2017/10/18 2:00,9,76,8,366,168,584
2017/10/18 3:00,10,74,8,338,140,515
2017/10/18 4:00,8,72,8,304,122,423
2017/10/18 5:00,9,72,8,256,121,399
2017/10/18 6:00,9,72,8,306,123,393
2017/10/18 7:00,10,75,8,292,122,396
2017/10/18 8:00,8,84,8,238,111,354
2017/10/18 9:00,8,132,8,330,112,507
2017/10/18 10:00,10,122,8,350,136,704
2017/10/18 11:00,20,82,8,344,134,755
2017/10/18 12:00,11,128,8,322,128,722
2017/10/18 13:00,11,120,8,288,142,746
2017/10/18 14:00,12,124,8,338,140,758
2017/10/18 15:00,10,122,8,275,133,722
2017/10/18 16:00,10,123,8,222,142,644
2017/10/18 17:00,10,120,8,310,143,575
2017/10/18 18:00,9,117,9,340,140,569
2017/10/18 19:00,9,117,8,302,134,549
2017/10/18 20:00,11,120,11,400,152,626
2017/10/18 21:00,9,131,14,477,202,662
2017/10/18 22:00,9,137,17,539,201,836
2017/10/18 23:00,11,117,16,638,237,896
2017/10/19 0:00,11,100,13,554,258,866
2017/10/19 1:00,10,94,9,437,251,761
2017/10/19 2:00,11,86,8,396,220,653
2017/10/19 3:00,10,82,8,330,153,533
2017/10/19 4:00,11,80,8,332,132,447
2017/10/19 5:00,10,79,8,277,127,444
2017/10/19 6:00,11,78,8,296,122,396
2017/10/19 7:00,10,81,8,246,122,390
2017/10/19 8:00,11,84,8,235,120,336
2017/10/19 9:00,9,91,8,272,104,405
2017/10/19 10:00,11,114,8,318,151,490
2017/10/19 11:00,10,144,8,362,152,668
2017/10/19 12:00,11,152,8,378,171,692
2017/10/19 13:00,11,155,8,449,168,791
2017/10/19 14:00,12,155,8,470,146,869
2017/10/19 15:00,14,148,8,426,126,878
2017/10/19 16:00,12,147,8,422,160,785
2017/10/19 17:00,13,141,8,418,174,776
2017/10/19 18:00,13,124,8,384,126,692
2017/10/19 19:00,9,122,8,348,147,611
2017/10/19 20:00,8,144,8,426,155,722
2017/10/19 21:00,8,153,8,543,145,719
2017/10/19 22:00,9,155,8,504,173,824
2017/10/19 23:00,8,133,8,566,208,914
2017/10/20 0:00,10,104,8,548,184,833
2017/10/20 1:00,9,96,6,506,207,737
2017/10/20 2:00,9,87,8,424,214,647
2017/10/20 3:00,9,82,8,372,179,563
2017/10/20 4:00,9,80,8,336,142,508
2017/10/20 5:00,10,80,8,302,125,438
2017/10/20 6:00,9,80,8,314,122,414
2017/10/20 7:00,9,83,8,290,128,420
2017/10/20 8:00,9,84,8,221,107,399
2017/10/20 9:00,9,88,8,261,100,402
2017/10/20 10:00,10,108,8,336,110,462
2017/10/20 11:00,10,141,8,408,112,608
2017/10/20 12:00,10,152,6,452,167,746
2017/10/20 13:00,11,156,8,553,176,878
2017/10/20 14:00,9,158,8,518,173,866
2017/10/20 15:00,11,149,9,444,152,758
2017/10/20 16:00,9,135,12,370,162,656
2017/10/20 17:00,14,123,12,362,143,632
2017/10/20 18:00,11,115,12,316,117,590
