POWER_5,POWER_6,POWER_11,POWER_12,POWER_21,POWER_22,POWER_23,POWER_24,POWER_43,POWER_44,POWER_45,POWER_46
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,1.05,0,0,0,3.4,0.65,0
0.15,0.05,0,0.05,0.05,5.1,0,0.05,0.1,3.05,3.45,0.05
0.55,0.15,0.1,0.25,0.25,7.05,0.05,0.15,0.25,2.75,4.95,0.15
1.85,0.4,0.15,0.8,0.65,8.4,0.15,0.55,0.75,4.25,5.95,0.55
4.85,1.05,0.4,2.15,1.75,9.55,0.4,1.85,1.9,2.55,7,1.55
9.7,2.3,0.75,3.95,3.45,10.65,1.05,4,3.7,9.45,7.35,2.85
11.95,3.35,1.2,4.9,4.3,12,2.7,4.8,4.45,10.3,8.65,3.45
13.65,4,2,5.75,5,13.65,6.3,5.75,5.1,7.85,11.4,4.2
15.9,4.7,2.3,6.8,5.8,15.85,8.65,6.8,5.95,11.45,12.25,4.9
18.7,5.6,2.7,7.95,6.65,17.15,10.45,7.65,7,14.55,13.3,5.7
21.75,6.65,3.35,9.2,7.55,18.3,12.3,8.55,8.35,17.5,14.15,6.5
24.6,7.85,3.85,10.6,8.6,20.15,13.85,9.75,9.9,21.9,14.95,7.15
28.05,9.55,4.3,12,9.85,21.9,16.8,11.1,11.45,24.35,16.45,7.95
31.7,11.05,5.85,12.95,11.4,23.35,21.65,12.5,12.45,25.85,17.6,9.05
34,12.3,6.7,13.95,12.85,24.25,24.1,13.75,13.55,27.4,18,9.95
37.45,13.55,7.15,15.1,14.3,25.05,26.75,14.85,14.65,28.9,18.85,10.8
40.15,14.75,7.7,16.3,15.7,25.6,29.15,16,15.75,30.25,19.5,11.6
42.9,15.85,8.4,17.35,17.05,25.9,32.3,17.15,16.75,31.8,20,12.25
46,17,8.9,18.5,18.65,26.65,35.1,18.3,17.9,33.1,20.45,12.95
49.1,17.5,9.95,19.4,20.35,27.4,36.9,19.15,18.95,33.65,20.55,13.8
52.35,18.05,10.3,20.25,22.1,27.8,40.05,19.75,19.8,33.65,20.8,14.55
53.9,18.6,10.3,21.15,23.3,27.85,41.65,20.35,20.6,33.55,20.8,15.25
54.6,19.1,10.45,21.7,23.65,27.65,43.25,20.95,21.35,33.9,20.75,15.95
56.9,19.6,10.95,22.05,24.25,27.95,45.3,21.85,22.05,33.65,20.75,16.65
59.05,20.05,11.4,22.6,25.05,27.85,47.05,22.8,22.7,33.1,20.75,17.2
60.8,20.2,11.75,23.3,23.55,27.45,46.45,23.55,22.7,33.25,20.6,17.65
62.95,20.6,12.15,24.35,19.5,27.5,47.75,24,22.8,33,20.8,18.25
65.9,21.05,12.5,25.5,20.6,26.85,48.8,24.45,23.2,32.1,20.95,18.8
67.75,21.05,12.8,26.6,21.95,26.55,48.95,25.1,23.7,31.45,20.85,19.5
67.55,21.3,13.4,27.2,20.6,26.45,49.25,25.8,23.95,31.6,20.65,19.9
66.65,21.3,13,27,19.8,26.75,49.7,25.9,24.45,30.7,20.4,20.25
66.6,21.35,12.45,24.75,21.85,28.45,48.75,23.9,25,32.45,17.65,19.75
67.65,21.2,12.8,24.25,22.95,28.05,47.05,20.7,25.25,34.5,13.2,19.35
67.5,18.45,12.75,23.7,23.95,28,46.5,18.3,25.3,33.55,13.75,19.45
68.5,18,13.05,22.95,23.15,26.9,38.15,15.55,25.4,32.15,15.3,18.35
68.75,18.55,13.25,21.8,19.7,26.8,46.8,18.05,25.25,32.45,16.5,16.5
67.65,20.9,13.05,21.4,21.95,26.3,49.05,22.5,25.25,32.2,17.5,14.85
60.4,21.1,12.85,24.1,23.8,25,54.35,24.65,25.5,29.9,18.35,11.3
49.15,22.2,13.25,25.65,24.8,24.4,55.65,25.3,26.75,28.8,18.85,9.75
62.8,22.9,13.7,26.2,25.4,23.6,56.85,25.45,27.4,26.9,18.85,13.6
63,22.55,14.05,26.4,25.7,23,58.1,25.1,27.15,25,18.6,13.35
63.2,22,14.05,26.35,25.6,21.95,58.35,25.15,26.7,24.45,16.6,10.65
63.25,21.4,13.3,26.3,25.5,21.6,57.25,25.25,26.4,24.7,17.55,10.7
53.5,20.45,11.25,25.65,24.9,22.4,48.15,23.95,25.85,30.65,16.8,15.05
59.15,20.2,11.95,24.9,24.4,23.2,54.05,22.3,25.05,32.8,15.75,16.9
36.7,20.25,7.7,24.65,24.15,24.6,47,23.35,24.35,33.55,14.3,16.95
48,20.5,5.4,24.7,24,25.8,47.75,23.15,24.5,33.2,12.75,16.8
55.2,20.9,9.15,23.85,23.9,26.3,41.65,22.75,24.3,33.25,10.95,17.25
56.1,21.25,11.2,22.85,23.65,25.75,47.8,22.85,24.65,29.75,12.25,15.45
59.5,20.3,11.4,23.8,24,24.85,51.2,23.35,23.7,30.85,16.3,16.4
58.85,18.65,8.75,24.4,23.9,24.9,49.2,23.1,23.15,16.5,18.7,16.9
53,17,6.15,23.85,23.35,25.15,48.65,22.6,22.85,8.5,19.4,16.7
50.25,15.15,9.15,23.15,22.65,25.45,47.7,22,22.2,8.5,19.7,16.1
29.95,13,8.55,22,22,25.45,44.9,21.55,21.9,27.05,18.55,15.15
33.15,10.85,10.05,21.8,21.6,25.75,42.95,21.1,21.55,29.5,17.5,14.6
50.7,9.7,10.8,20.7,21.3,25.7,41.6,20.7,20.9,19.75,17.85,14.45
45.85,10.05,9.8,19.15,20.8,20.5,40.95,20.1,21.45,29.7,21.7,14.2
40.1,10.8,9.15,19.1,20.25,10.1,39.6,19.4,21.5,21.55,21.25,13.95
43.35,10.65,9.05,18.3,19.6,14.5,38.45,19.1,20.45,29.3,17.8,13.7
43,11,7.85,17.6,18.65,25.1,37.65,18.8,19.7,31.3,14.25,13.15
41.15,11.45,6.85,16.9,17.5,24,36.65,18.35,18.45,27.1,14.35,12.6
38.9,12.1,6.1,16.25,16.15,22.7,32.45,16.9,16.3,30.4,18.35,11.8
36.95,11.65,5.85,13.45,15.2,23.3,29.85,15.95,14.55,29.9,17.75,11.15
33.4,10.3,5.65,10.55,14.15,21.65,27.35,14.85,13.25,29.25,17.1,10.55
31.5,8.2,5.4,11.45,13,20.25,25.25,13.95,12.35,28.5,16.75,9.8
28.55,8.3,5.25,11.65,11.9,20.75,24,12.9,11.2,25.3,16.6,9.1
25.15,8.25,4.85,11.15,10.75,18.35,21.05,11.75,10.2,23.5,15.8,8.25
21.3,7.75,4.1,10.15,9.95,20.6,15,10.2,9.6,23.5,14.55,7.15
18.2,6.75,3.45,9.2,9,19.65,15.9,8.9,8.75,22.35,14.05,6.2
15.5,5.85,2.95,8.25,7.95,18.65,14.85,7.8,7.75,20.95,13.1,5.4
13.25,4.85,2.5,7.25,6.85,17.35,13.75,6.7,6.6,19.5,12.05,4.7
11.2,3.9,2.1,6.25,5.8,15.75,6.6,5.7,5.6,16.95,11.05,4
8.65,2.95,1.4,5.2,4.85,13.9,6.8,4.8,4.7,14.45,9.8,3.35
3.25,1.3,0.65,4,3.9,11.95,4.5,3.95,3.4,11.25,8.85,2.65
1.1,0.5,0.2,2.05,2.1,10.9,1.45,2.2,1.35,9.5,7.35,1.3
0.4,0.15,0.05,0.7,0.7,9.7,0.55,0.8,0.35,6.65,6.1,0.45
0.15,0.05,0,0.25,0.2,8,0.15,0.25,0.05,5.65,4.55,0.15
0.05,0,0,0.05,0.05,5.15,0.1,0.05,0,0.2,2.3,0
0,0,0,0,0,0.05,0,0,0,0,0.1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,2.7,0,0,0,1.3,1.3,0
0.15,0.1,0,0.05,0.05,6,0,0.05,0.1,5.9,3.9,0.05
0.45,0.25,0.1,0.15,0.25,7.75,0.05,0.15,0.3,9.5,4.85,0.2
1,0.8,0.3,0.55,0.7,10,0.15,0.55,0.9,11.6,5.35,0.65
2.9,2.3,0.8,1.45,1.95,10.8,0.4,1.55,2.3,14.5,6.25,1.7
7.25,3.8,2,3.25,3.85,13.25,1.1,3.25,3.85,16.65,7.1,2.85
11,4.65,2.15,4.35,4.75,14,3.75,4.3,4.85,15.7,8.65,3.45
13.7,5.15,2.3,5.15,5.4,15.3,7.5,5.2,5.65,17.45,10.6,4.1
16.55,5.9,2.75,6.2,6.3,16.8,9.2,6.2,6.65,20.65,12.15,4.8
19.65,6.7,3.25,7.35,7.25,18.3,11.3,7.25,8.05,22.95,13.45,5.65
22.75,7.65,3.75,8.6,8.4,20,13.3,8.35,9.1,25,14.5,6.55
25.4,8.65,4.35,9.95,9.65,21.5,15.85,9.35,10.05,26.8,15.05,7.5
28.55,9.7,5.1,11.25,10.95,22.65,18.6,10.55,11.3,28.05,16,8.3
31,11,5.85,12.35,11.9,23.4,21.75,12.2,12.2,29,17.6,9.15
33.95,12.25,6.45,13.35,12.9,23.9,24.45,13.65,13.25,30.2,18.2,10.1
37.85,13.8,7.2,14.45,14.15,25,27.3,15,14.45,31.5,18.75,10.8
40.85,15.1,7.95,15.65,15.65,26.1,29,16.2,15.45,32.6,19.35,11.35
43.75,16.2,8.6,16.55,17.05,26.65,30.35,17.4,17,33.75,20.05,11.95
46.25,17.1,9.1,17.75,18.45,26.55,32.55,18.6,18.7,34.55,20.4,12.75
47.65,17.5,9.25,19,19.85,26.35,35.35,19.35,19.15,34.75,20.3,13.2
49.45,18.1,9.95,20.05,21.25,26.65,37.3,20.2,20.3,34.95,20.7,13.55
51.4,18.65,10.55,21.1,22.55,26.7,38.2,20.85,21.45,35.2,20.7,13.9
53,19.25,11,22.3,23.45,26.5,38.35,21.65,22.2,35.7,20.9,14.3
54.1,19.8,11.45,23.4,24.45,25.9,39.6,22.5,21.75,35.5,20.8,14.8
56.45,20.25,11.3,24.15,25.2,26,41.1,23,21.6,34.6,20.6,15.2
59.95,20.9,11.15,23.85,24,26.15,43.3,23.5,21.75,34.3,21.05,15.85
61,21.5,11.35,23.8,24.7,26.25,44.5,24.1,21.9,34.55,20.65,16.5
61.6,21.7,11.8,23.75,25.15,27.9,46.35,24.45,21.9,34.4,20.5,17.25
62.45,21.9,12.3,23.85,25.8,28.9,48.1,24.7,21.75,34.15,20.05,17.85
64.8,22.15,12.65,23.95,26.2,29.45,49.5,25,21.75,34.2,19.7,18.4
65.3,22.35,12.8,24.2,26.55,28.6,51.3,25.4,22.15,34.25,19.85,18.55
63.8,22.65,13.15,24.95,26.45,25.9,51.6,25.8,22.65,34.4,20.05,16.8
64.3,22.85,13.6,24.95,26.25,16.2,51.35,25.45,22.5,34.85,20.15,15.2
64.35,23,13.8,24.3,26.15,25.15,54.65,24.7,19.65,35.15,20.25,15.2
64.75,23.15,13.8,24.75,25.9,25.2,55,24.4,18.75,35.2,20.6,16.15
63.75,23.3,13.8,24.7,25.8,20.8,53.1,24.6,20.3,35.75,21.45,16.2
63.35,23.25,13.35,23.65,25.7,16.05,52.25,24.1,21.8,34.4,20.95,16.25
61.15,21.25,12.1,23.8,25.6,21.8,55.7,24.75,23.4,29.15,19.55,16
68.9,21.65,12.2,23.9,25.5,23.75,56.35,24.35,24.25,27.45,19,14.25
73.1,21.75,9,27.1,25.55,22.55,55.75,22.7,24.35,24.75,18.55,15.35
73.15,21.2,11.65,25.1,25.55,24.6,54.6,20.65,24,25.75,18.35,16.2
64.95,22.05,10.8,23.5,25.45,13.2,53.65,20.85,24.15,28.3,17.85,14.55
63.6,21.3,11.15,23.9,25.15,16.65,52.6,23.45,23.65,24.85,18.3,16.1
63.4,20.7,7.85,25.1,23.25,19.5,51.55,25.1,18.05,18.55,19.55,16.4
69.8,20.05,11.8,25.8,21.05,20.75,52.25,25.35,17.35,25.3,19.1,15.3
56.35,19.45,9.55,25.45,20,21.6,53.15,25.5,15.2,27,18.3,16.25
42.8,18.75,11.05,25.65,20.7,22.9,51.15,25.25,10.35,29.75,18,16.55
56.65,18.15,8.2,25.05,21.1,24.2,48.85,24.65,11.55,29.7,18.15,15.4
57,17.65,7.6,25.25,21,24.4,46.15,23.95,17,24.25,18.3,15.6
46.95,16.85,7.2,24.2,18.95,16.55,42.75,23.9,19.9,29.05,20.1,15
58.05,16.85,4.7,23.5,18.4,10.1,40.45,23.2,19.45,26.95,19.85,13.5
37.85,14.35,3.25,23.25,18.8,12.8,24.45,21.65,17.7,25.3,19.4,15.3
14.4,13.6,4,22.9,19.3,15.15,39.2,19.5,15.4,24.7,19.45,14.9
13.2,17.2,3.15,22.4,19.65,11.75,31.2,19.5,13.1,23.75,19.45,14.35
25.5,18.2,5.2,22.1,20.15,20.95,40.95,20,10.4,22.35,19.75,12.85
34.5,15.7,8.95,18.9,20.3,22.75,31.05,20.15,8.45,22.85,20.5,11.7
30.7,11.1,8.25,17.9,19.45,22.75,23.75,21.45,12.55,30.4,20.65,11.2
41.9,9.75,7.25,15.3,19.65,23.1,19.85,20.25,16.75,31.7,20.3,10.7
45.6,9.3,6.1,9.05,19.55,23.45,13.4,19.05,18.8,31,20.55,10.2
41.4,9.6,5.1,9.1,19.05,23.6,11.65,19.3,16.15,27.55,20.2,9.75
22.5,9.5,5.8,12.45,17.85,22.65,17.25,18.55,12,24.2,19.6,9.2
7.55,9.85,3.85,14.65,16.55,18.4,18.9,15,8.35,18.35,18.8,8.4
11.4,9.55,6.25,14.95,15.45,20.4,13.65,14.1,6.45,18.8,18.8,7.8
14.8,8.55,5.2,14.5,14.1,20.65,20.45,12.2,5.25,18.65,17.25,7.4
16.55,4.4,4.9,13.55,12.5,7,20.5,11.85,4.3,18.6,16.15,6.85
18.1,2,3.55,12.5,10.75,14.8,12.75,11.6,3.65,26.6,15.65,6.2
18.2,5.3,3.15,11.45,9.1,13.75,14.4,10.65,2.45,17.5,15.85,5.6
15.1,5.55,4,10.2,8.15,18.25,18.35,8.35,1.25,13.45,15.25,5.15
10.9,5.45,3.2,9.05,7.4,17.45,17.25,5.8,0.85,15.1,14.5,3.8
7.55,5.15,1.8,8,6.65,15.15,8.85,5.85,0.65,21.7,13.75,3.25
3.7,4.5,1.95,6.85,5.95,7.65,9.15,4.8,0.45,10.75,12.7,2.8
0.75,3.7,1.1,5.8,5.35,2.45,3.85,3.95,0.3,14.3,11.5,3.1
0.05,2.85,0.8,4.9,4.6,11.15,5.55,4.15,0.35,2,10.45,2.45
0,1.3,0.05,3.85,3.6,12.05,4.35,3.5,1.25,3.9,9.15,0.75
0,0.5,0.05,2.35,1.45,10.75,1.85,1.85,0.65,14.25,8.15,0.25
0,0.15,0.05,0.65,0.5,9.4,0.7,0.6,0.25,5.25,7,0.15
0,0,0,0.15,0.05,7.85,0.25,0.25,0.1,0.95,5.75,0.05
0,0,0,0,0,6,0.1,0.05,0,0,4.2,0
0,0,0,0,0,2.3,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0.95,0,0,0,0.85,1.65,0
0.15,0.05,0,0.05,0.1,4.3,0,0.05,0.1,4.2,4.8,0.1
0.35,0.2,0.05,0.15,0.2,6.3,0.05,0.15,0.3,7.3,5.65,0.25
0.9,0.65,0.15,0.4,0.55,10.4,0.2,0.55,0.85,7.15,7.65,0.55
2.15,1.55,0.4,0.85,1.55,12.3,0.5,1.55,2.2,9.1,9.8,1.5
5.9,3,0.95,1.65,3.2,13.6,1.1,3.3,3.8,0.5,10.55,2.75
10.25,3.95,1.75,3.2,4.5,14.6,3.25,4.3,4.6,4.45,10.85,3.3
12.85,4.95,2.1,4.9,5.6,15.05,7.9,5.15,5.4,12.75,10.95,4
15.25,5.95,2.5,6.2,6.9,16.2,9.6,6.15,6.35,15,12.5,4.9
18.6,6.9,2.95,7.4,8.1,17.45,11.6,7.25,7.45,16.75,13.65,5.8
21.3,7.85,3.55,8.65,9.25,18.6,13.7,8.5,8.7,19.2,14.65,6.55
24.65,8.9,4.25,9.7,10.4,20.15,16.1,9.9,9.9,22.15,15.55,7.45
28.5,10.05,4.8,10.85,11.45,21.6,18.35,11.3,11.15,24.55,16.4,8.5
30.35,11.05,5.35,12.05,12.35,23.1,20.75,12.3,12.15,26.1,18,9.25
33.4,12.15,6.15,13.45,13.35,23.9,23.1,13.35,13.3,28.15,18.95,10
36.9,13.25,6.85,14.75,14.7,25.15,25.65,14.45,14.45,30,19.25,10.8
40.4,14.25,7.65,16.15,16.15,25.1,28.05,15.6,15.4,31.1,18.4,11.6
42.6,15.55,8.3,17.65,18.25,26,30.35,16.9,16.1,32.6,17.8,12.5
45.85,16.65,8.95,18.85,19.75,26.5,32.2,18.3,16.9,33.9,19.95,13.2
49.3,17.05,9.4,19.3,19.8,26.25,32.95,18.75,17.4,34.45,12.35,12.2
50.9,17.8,9.95,19.85,20.6,25.95,35.35,19,17.3,34.85,18.75,9.95
51.8,18.55,11.15,20.35,21.6,26.1,36.4,19.55,17.5,34.95,19.25,11.35
52.6,19.3,11.4,21.1,21.8,26.6,36.8,20.4,18.4,35.3,20.45,12.65
54.8,19.9,11.85,21.95,21.1,27.1,39.5,21.1,19.35,35.4,20.3,13.25
57.3,20.35,12.1,22.75,21.2,26.8,39.65,21.75,20.25,35.35,18.55,12.5
59.85,20.6,11.65,23.05,18.75,26.35,41.2,22.65,21.2,35.1,17.85,11.8
60.2,21,11.9,23.25,15,26.85,42.65,23.7,22,34.7,19,12.25
61.05,21.35,12.25,23.65,17.85,27.2,43.5,24.75,22.6,34.55,20.35,15.2
61.05,21.6,12.55,24.35,15.8,26.8,44.45,25.6,22.75,34.3,14.4,16.75
61.85,22,13,24.65,15.6,26.75,45.6,26.35,22.7,33.7,16.85,15.2
62.95,22.15,12.95,24.9,15.95,27.1,47.1,26.7,22.65,33.95,19.75,13.85
63.85,22.35,12.85,25.2,18.35,28,49.3,25.9,23.05,35.1,20.3,14.25
66.5,22.6,13.45,25.35,21.9,28.3,50,25.6,23.75,35.35,20.2,14.15
68.8,23.15,13.7,25.3,23.75,28.1,51.2,25.5,24.6,35.3,20.05,14.3
70.55,23.6,13.95,25.3,22.3,28.15,52.35,25.5,25.5,34.75,20.3,14.9
71.75,24,14.1,25.55,18.95,28.55,54.2,25.45,26.15,34.45,20.55,15.85
71.6,24.3,14,26.1,18.5,28.2,53.15,25.7,26.35,34.2,20.65,17.15
70.3,23.65,13.85,26.45,22.8,27.5,53.5,26.2,25.65,33.1,20.25,17.5
71.2,23.3,14.25,26.75,24.7,27.9,53.6,26.65,25.15,34.8,20.15,16.05
71.2,23.15,14.2,27.05,24.95,27.6,55.05,26.75,25,36.5,19.95,13.65
70.35,23,14.15,27.35,22.05,27.4,55.75,26.45,24.45,35.85,19.7,10.85
69.35,22.7,14.2,27.15,22.05,27.2,55.95,26.2,23.7,34.85,19.8,7.15
67.2,22.35,13.8,26,22,27.05,54.4,25.95,23,34.15,20.15,4.4
65.55,22,13.5,23.95,24.45,26,38,25.85,16.3,34.5,20.45,3.9
64.45,22.1,13.4,23.2,25.55,23.95,42.2,24.8,15.7,33.7,20.3,3.5
62.9,21.6,12.55,22.95,25.7,22,38.7,25.8,17.45,32.05,20.5,3.05
61.95,21.35,11.9,23,25.65,21.5,43.15,25.7,17.35,34.25,20.85,3.15
61.1,21,11.85,23.3,25.4,21.95,12.5,25.05,19.45,35.1,21,3.95
60.4,20.65,11.55,23.15,24.45,23.6,35.15,25.7,21.15,34.7,20.75,4.5
53.05,19.7,11.6,18.6,18.15,27.4,35.85,24.55,20,31.5,20.65,3.5
37.65,18.45,11.25,17.4,16.95,27.2,36.95,23.5,14.75,32.15,20.55,2.3
38.95,17.3,10.9,14.5,14.25,27.1,38.7,22.5,13.8,31.05,20.9,2.4
34.65,16.2,10.45,9.95,14.7,26.45,38.7,19.45,11.2,21.2,20.95,3.15
46.9,15.05,9.9,6.6,17.4,26.05,40.5,17.1,14.15,31.9,20.9,3.95
52.15,13.7,9.65,6.55,19.25,25.85,38.1,12.05,17.25,29.3,20.5,4.3
50.45,12.85,9.8,8.8,19.75,26.25,26.6,8.5,18.3,32.5,19.55,3.35
42.15,12.6,9.6,8,19.8,28.75,26.8,7.85,18.15,32.3,18.35,3.45
38.6,11.1,8.6,6.6,19.4,28.35,24.65,8.3,17.35,31.95,17.75,5.9
42.05,10.15,7.3,5.4,17.95,28.75,33.55,9.25,15.95,31.85,17.55,6.35
36.05,10.45,6.45,4.55,11.7,27.35,27.3,10.65,14.65,31.7,17.15,6.7
29,10.25,7.25,4.1,9.9,25.4,28.45,11.25,13.25,31.5,17.55,7.55
31.1,9.3,8.45,5.1,12.15,23.95,30.55,8.75,12.75,26.9,18.1,7.75
24.9,9.5,7.75,5.65,13,23.5,29.05,6.5,13.5,13.9,18.15,7.75
20.6,9.85,6.7,5.9,12.85,22.7,27.6,6.8,12.95,20.4,17.7,7.3
26.4,9.75,6.7,6.15,12.35,22.4,25,8.45,11.2,26.45,17.35,7.1
